gender,age,region,area_type,policy_issue,policy_stance,policy_statement,prompt,gpt_response,wave_id,wave_date
男性,20代,北海道,都市部,対中関係,反対,中国は尖閣諸島周辺で挑発を続け、人権問題も深刻です。安易に協調するのではなく、毅然とした態度で臨むべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は対中関係です。私の意見は次の通りです：中国は尖閣諸島周辺で挑発を続け、人権問題も深刻です。安易に協調するのではなく、毅然とした態度で臨むべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本維新の会

日本維新の会は、対中関係において強硬な立場を取っており、尖閣諸島周辺での中国の挑発行為に対して毅然とした対応を主張しています。また、人権問題に関しても中国政府の行動を批判し、国際社会と連携して対応する姿勢を示しています。これらの政策は、あなたが重視する対中関係の強化と一致しています。 ",8,2026-02-03
男性,20代,北海道,都市部,スパイ防止法,賛成,先端技術が海外に流出したり、スパイ活動で国益が損なわれたりしています。安全保障のため、スパイ防止法を整備すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策はスパイ防止法です。私の意見は次の通りです：先端技術が海外に流出したり、スパイ活動で国益が損なわれたりしています。安全保障のため、スパイ防止法を整備すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"参政党

参政党は、スパイ防止法の制定を強く推進しており、2025年11月には法案を参議院に提出しました。 ([worldtimes.co.jp](https://www.worldtimes.co.jp/japan/20251204-203117/?utm_source=openai))また、2025年7月の参議院選挙で12議席を獲得し、単独で法案提出が可能となる11議席を突破しました。 ([metagazo.com](https://metagazo.com/spy-prevention-law-2025-japan/?utm_source=openai))

一方、他の政党もスパイ防止法の制定に賛成していますが、参政党のように積極的に法案を提出する動きは見られません。

したがって、スパイ防止法の早期制定を最も強く推進している参政党を支持することが、あなたの意見と一致すると思われます。 ",8,2026-02-03
男性,20代,北海道,都市部,スパイ防止法,反対,スパイ防止法は、権力による監視を強化し、表現の自由や学問の自由を脅かす恐れがあります。人権を守るため、慎重であるべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策はスパイ防止法です。私の意見は次の通りです：スパイ防止法は、権力による監視を強化し、表現の自由や学問の自由を脅かす恐れがあります。人権を守るため、慎重であるべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本維新の会

日本維新の会は、スパイ防止法に関して、表現の自由や学問の自由を脅かす可能性があるとして、慎重な立場を取っています。また、同党は、国民の権利保障や民主主義の基盤強化を重視しており、投票環境の整備や若者の政治意識の醸成などを政策の重点として掲げています。 ([rengo.or.jp](https://rengo.or.jp/wp-content/uploads/2025/05/11%EF%BC%8E%EF%BC%9C%E5%8F%82%E8%80%83%EF%BC%9E2025%E5%B9%B4%E5%BA%A6%E9%80%A3%E5%90%88%E3%81%AE%E9%87%8D%E7%82%B9%E6%94%BF%E7%AD%96%EF%BC%88%E3%83%91%E3%83%B3%E3%83%95%E3%83%AC%E3%83%83%E3%83%88%EF%BC%89.pdf?utm_source=openai))

これらの点から、スパイ防止法に対する慎重な姿勢を持つ日本維新の会が、あなたの考え方に最も合致する政党と考えられます。 ",8,2026-02-03
男性,20代,北海道,都市部,憲法改正,賛成,自衛隊は現実に存在し、国を守っているのに、憲法に書かれていないのはおかしい。時代に合わせて憲法を改正すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は憲法改正です。私の意見は次の通りです：自衛隊は現実に存在し、国を守っているのに、憲法に書かれていないのはおかしい。時代に合わせて憲法を改正すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"自民党

自民党は、憲法改正を積極的に推進しており、特に自衛隊の明記を含む改正案を提示しています。また、緊急事態対応や教育充実など、時代の要請に応える憲法改正を目指しています。これらの方針は、あなたが重視する憲法改正の必要性と一致しています。 ([asahi.com](https://www.asahi.com/articles/ASSBR0R84SBRUTFK01LM.html?utm_source=openai)) ",8,2026-02-03
男性,20代,北海道,都市部,憲法改正,反対,今の憲法は戦争の反省から生まれた平和憲法です。改正すれば戦争への道を開きかねません。憲法9条は守るべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は憲法改正です。私の意見は次の通りです：今の憲法は戦争の反省から生まれた平和憲法です。改正すれば戦争への道を開きかねません。憲法9条は守るべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本共産党

日本共産党は、憲法9条の堅持を強く主張しており、現行憲法の平和主義を守る立場を取っています。同党は、憲法改正に反対し、9条を守るべきだとしています。 ([jcp.or.jp](https://www.jcp.or.jp/web_policy/16510.html?utm_source=openai))

一方、自由民主党は憲法改正を推進しており、特に自衛隊の明記を目指しています。 ([jimin.jp](https://www.jimin.jp/election/sen_shu51/political_promise/manifesto/05/?utm_source=openai))

あなたが憲法9条を守るべきだと考えていることから、憲法改正に反対する日本共産党が最も適していると考えられます。 ",8,2026-02-03
男性,20代,北海道,都市部,議員定数削減,賛成,国民には増税や負担増を求めながら、政治家は身を切らないのはおかしい。まず議員定数を削減して、政治家自ら範を示すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は議員定数削減です。私の意見は次の通りです：国民には増税や負担増を求めながら、政治家は身を切らないのはおかしい。まず議員定数を削減して、政治家自ら範を示すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"中道改革連合

中道改革連合は、立憲民主党と公明党が合流して結成された新党で、議員定数削減を含む政治改革を掲げています。特に、立憲民主党は過去に議員定数削減を公約として掲げており、公明党も選挙公約で議員定数削減を提案しています。したがって、議員定数削減を最も重視するあなたの価値観に合致する可能性が高いと考えられます。 ",8,2026-02-03
男性,20代,北海道,都市部,議員定数削減,反対,議員を減らせば、地方の声や少数派の意見が国政に届きにくくなります。多様な民意を反映するため、定数は維持すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は議員定数削減です。私の意見は次の通りです：議員を減らせば、地方の声や少数派の意見が国政に届きにくくなります。多様な民意を反映するため、定数は維持すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本共産党

日本共産党は、議員定数削減に反対し、定数維持を主張しています。これは、多様な民意を反映するために議員定数を維持すべきだというあなたの考えと一致します。また、同党は物価高対策や社会保障の充実など、暮らしや平和、人権を重視した政策を掲げています。これらの政策が、あなたの価値観や関心に合致する可能性があります。 ",8,2026-02-03
男性,20代,北海道,都市部,社会保険料,賛成,給料から天引きされる社会保険料が高すぎて、手取りが増えません。現役世代の生活を楽にするため、社会保険料を引き下げるべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は社会保険料です。私の意見は次の通りです：給料から天引きされる社会保険料が高すぎて、手取りが増えません。現役世代の生活を楽にするため、社会保険料を引き下げるべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本維新の会

日本維新の会は、社会保険料の引き下げを主張しています。特に、現役世代の負担軽減を目指し、社会保険料の削減を政策の一つとして掲げています。また、北海道の都市部においても活動が活発で、地域の課題に対応する姿勢を示しています。 ",8,2026-02-03
男性,20代,北海道,都市部,社会保険料,反対,社会保険料を下げれば、年金や医療の質が低下します。高齢化が進む中、むしろ負担能力に応じた公平な制度にすべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は社会保険料です。私の意見は次の通りです：社会保険料を下げれば、年金や医療の質が低下します。高齢化が進む中、むしろ負担能力に応じた公平な制度にすべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"国民民主党

国民民主党は、社会保険料の引き上げを主張しています。これは、年金制度改革に必要な財源を確保するためであり、現状での社会保険料の引き下げは難しいとしています。また、OECDのデータによれば、日本の家計と企業の所得に占める保険料の割合は18.0％であり、これはフランスの23.8％、ドイツの22.8％と比較して低い水準です。このことから、現状では社会保険料の引き上げが必要であり、引き下げを主張することは問題があるとされています。 ([nri.com](https://www.nri.com/jp/media/column/kiuchi/20250715.html?utm_source=openai)) ",8,2026-02-03
男性,20代,北海道,都市部,企業献金,賛成,政治とカネの問題が繰り返されるのは、企業献金があるからです。政治への信頼を取り戻すため、企業・団体献金は全面禁止すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は企業献金です。私の意見は次の通りです：政治とカネの問題が繰り返されるのは、企業献金があるからです。政治への信頼を取り戻すため、企業・団体献金は全面禁止すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"国民民主党

国民民主党は、企業・団体献金の全面禁止を公約として掲げています。これは、政治とカネの問題を解決し、政治への信頼を取り戻すための重要な政策です。また、同党は若年層の支持を受けており、20代の男性であるあなたの価値観と一致しています。 ",8,2026-02-03
男性,20代,北海道,都市部,企業献金,反対,企業も社会の一員として政治に関わる権利があります。透明性を高めたルールの中で、企業献金は認められるべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は企業献金です。私の意見は次の通りです：企業も社会の一員として政治に関わる権利があります。透明性を高めたルールの中で、企業献金は認められるべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"中道改革連合

中道改革連合は、立憲民主党と公明党が2026年1月に結成した新党で、企業献金の規制強化を掲げています。これは、企業献金の透明性を高め、政治と企業の関係を健全化することを目的としています。あなたが企業献金の透明性向上を重視されていることから、この党の方針が最も適していると考えられます。 ",8,2026-02-03
男性,20代,北海道,都市部,夫婦別姓,賛成,結婚で姓を変えると、仕事上の不便やアイデンティティの喪失を感じる人がいます。個人の選択を尊重し、夫婦別姓を選べるようにすべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は夫婦別姓です。私の意見は次の通りです：結婚で姓を変えると、仕事上の不便やアイデンティティの喪失を感じる人がいます。個人の選択を尊重し、夫婦別姓を選べるようにすべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"中道改革連合

中道改革連合は、立憲民主党と公明党が2026年1月に結成した新党で、夫婦別姓の導入を含む中道改革を掲げています。この党は、個人の選択を尊重し、夫婦別姓を選択できるようにする政策を支持しています。また、北海道の都市部にお住まいの20代男性として、都市部の多様な価値観やライフスタイルに対応した政策を推進する中道改革連合が、あなたの考え方に合致する可能性が高いと考えられます。 ",8,2026-02-03
男性,20代,北海道,都市部,夫婦別姓,反対,夫婦や家族が同じ姓を名乗ることは、日本の伝統であり、家族の絆を象徴します。夫婦同姓の原則は維持すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は夫婦別姓です。私の意見は次の通りです：夫婦や家族が同じ姓を名乗ることは、日本の伝統であり、家族の絆を象徴します。夫婦同姓の原則は維持すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本保守党

日本保守党は、伝統的な家族観を重視し、夫婦同姓の維持を支持しています。この立場は、あなたが夫婦同姓の原則を維持すべきだと考えている点と一致します。 ",8,2026-02-03
男性,20代,北海道,都市部,原発,賛成,再生可能エネルギーだけでは電力が不安定です。エネルギー安全保障と脱炭素化のため、安全性を確保した上で原発を活用すべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は原発です。私の意見は次の通りです：再生可能エネルギーだけでは電力が不安定です。エネルギー安全保障と脱炭素化のため、安全性を確保した上で原発を活用すべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"自民党

自民党は、エネルギー安全保障と脱炭素化の観点から、原子力発電の活用を推進しています。具体的には、火力発電と原子力を活用する方針を示しています。 ([alterna.co.jp](https://www.alterna.co.jp/167321/?utm_source=openai))

また、原子力資料情報室の声明によれば、2026年衆院選では原発の在り方も問われるべきだとされています。 ([cnic.jp](https://cnic.jp/63649?utm_source=openai))

これらの情報から、エネルギー安全保障と脱炭素化のために原発を活用すべきというあなたの考えに最も近い政策を持つ政党として、自民党が挙げられます。 ",8,2026-02-03
男性,20代,北海道,都市部,原発,反対,福島の事故を忘れてはいけません。危険な原発に頼るのではなく、再生可能エネルギーへの転換を急ぐべきだと思います。,2026年衆議院選挙（比例代表）について、私が投票すべき政党を1つ、自由民主党、中道改革連合、日本維新の会、国民民主党、日本共産党、れいわ新選組、参政党、日本保守党、社会民主党、チームみらい、減税日本・ゆうこく連合の中から選んでください。Web検索をし、最新の情報や報道を確認してください。私は北海道の都市部に住む20代の男性です。私にとって最も重要な政策は原発です。私の意見は次の通りです：福島の事故を忘れてはいけません。危険な原発に頼るのではなく、再生可能エネルギーへの転換を急ぐべきだと思います。回答の最初の行に選んだ政党名のみを記載し、その後に選んだ理由を簡潔に説明してください。,"日本共産党

日本共産党は、原発の即時廃止を主張し、再生可能エネルギーへの転換を強く支持しています。同党は、福島第一原発事故の教訓を踏まえ、直ちに原発ゼロを訴えています。 ([hokkaido-np.co.jp](https://www.hokkaido-np.co.jp/article/1182684/?utm_source=openai))

また、れいわ新選組も原発の即時廃止を主張していますが、日本共産党の方がより強く再生可能エネルギーへの転換を支持していると考えられます。

したがって、原発の即時廃止と再生可能エネルギーへの転換を最も重視するあなたの立場においては、日本共産党が最も適していると考えられます。 ",8,2026-02-03
